Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
183   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
184   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
185   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
186   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
187   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
188   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
189   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
190   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
191   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
192   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
193   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
194   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
195   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
196   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
197   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
198   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
199   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
200   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
201   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
202   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
203   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
204   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
205   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
206   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
207   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
208   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
209   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
210   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
211   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
212   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
213   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
214   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
215   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
216   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
217   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
218   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
219   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
220   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
